transaction_id,Account_id,transaction_amount,transaction_date,time_to_purchase,gas_type,gas_price_purchase,product_id,Location,Age,product_name
11893,1542,3.5,2023-01-31,19:00:00,,0.0,4,7,47.0,Muffin
11060,1557,3.0,2023-01-31,06:00:00,,0.0,2,7,36.0,Croissant
19367,1558,60.87,2023-01-31,07:00:00,X,60.87,10,7,52.0,RedBull
15387,1562,74.27,2023-01-31,09:00:00,X,74.27,10,7,27.0,RedBull
15178,1563,58.77,2023-01-31,07:00:00,A,58.77,10,7,55.0,RedBull
11137,1565,2.0,2023-01-31,19:00:00,,0.0,3,7,41.0,Tea
16338,1567,31.0,2023-01-31,16:00:00,B,31.0,10,7,62.0,RedBull
18269,1569,40.82,2023-01-31,08:00:00,A,40.82,10,7,50.0,RedBull
12714,1575,3.0,2023-01-31,11:00:00,,0.0,5,7,18.0,Bagel
17115,1577,73.92,2023-01-31,09:00:00,X,73.92,10,7,55.0,RedBull
10728,1581,3.0,2023-01-31,07:00:00,,0.0,2,7,43.0,Croissant
18255,1583,57.88,2023-01-31,09:00:00,A,57.88,10,7,65.0,RedBull
16548,1589,45.82,2023-01-31,18:00:00,X,45.82,10,7,60.0,RedBull
18707,1589,64.37,2023-01-31,17:00:00,A,64.37,10,7,60.0,RedBull
19564,1594,45.05,2023-01-31,06:00:00,A,45.05,10,7,38.0,RedBull
16832,1600,31.22,2023-01-31,09:00:00,A,31.22,10,7,46.0,RedBull
16560,1615,48.38,2023-01-31,20:00:00,A,48.38,10,7,54.0,RedBull
16890,1619,39.16,2023-01-31,10:00:00,X,39.16,10,7,65.0,RedBull
17891,1628,71.78,2023-01-31,15:00:00,X,71.78,10,7,29.0,RedBull
12296,1641,3.0,2023-01-31,12:00:00,,0.0,5,7,27.0,Bagel
17927,1641,48.31,2023-01-31,10:00:00,A,48.31,10,7,27.0,RedBull
15510,1642,24.89,2023-01-31,11:00:00,X,24.89,10,7,35.0,RedBull
16710,1653,49.91,2023-01-31,06:00:00,B,49.91,10,7,55.0,RedBull
12716,1657,3.0,2023-01-31,15:00:00,,0.0,5,7,28.0,Bagel
19719,1662,25.13,2023-01-31,07:00:00,A,25.13,10,7,18.0,RedBull
13461,1664,3.5,2023-01-31,17:00:00,,0.0,7,7,50.0,Cappuccino
19797,1664,68.15,2023-01-31,19:00:00,A,68.15,10,7,50.0,RedBull
12448,1684,3.0,2023-01-31,06:00:00,,0.0,5,7,27.0,Bagel
11791,1694,3.5,2023-01-31,07:00:00,,0.0,4,7,40.0,Muffin
10004,1696,2.5,2023-01-31,14:00:00,,0.0,1,7,19.0,Coffee
19570,1700,29.82,2023-01-31,14:00:00,X,29.82,10,7,38.0,RedBull
19721,1702,41.29,2023-01-31,19:00:00,X,41.29,10,7,18.0,RedBull
13592,1706,3.5,2023-01-31,19:00:00,,0.0,7,7,33.0,Cappuccino
12144,1714,3.5,2023-01-31,19:00:00,,0.0,4,7,59.0,Muffin
14318,1720,2.5,2023-01-31,16:00:00,,0.0,8,7,58.0,Espresso
19838,1720,57.37,2023-01-31,07:00:00,B,57.37,10,7,58.0,RedBull
17240,1731,60.01,2023-01-31,10:00:00,X,60.01,10,7,31.0,RedBull
19999,1731,31.8,2023-01-31,14:00:00,A,31.8,10,7,31.0,RedBull
18979,1734,36.03,2023-01-31,14:00:00,A,36.03,10,7,53.0,RedBull
19937,1734,47.57,2023-01-31,14:00:00,X,47.57,10,7,53.0,RedBull
14172,1741,2.5,2023-01-31,11:00:00,,0.0,8,7,61.0,Espresso
19879,1760,62.81,2023-01-31,08:00:00,A,62.81,10,7,64.0,RedBull
12449,1763,3.0,2023-01-31,19:00:00,,0.0,5,7,19.0,Bagel
16404,1771,55.58,2023-01-31,15:00:00,A,55.58,10,7,42.0,RedBull
18510,1777,33.81,2023-01-31,09:00:00,X,33.81,10,7,53.0,RedBull
15725,1792,27.24,2023-01-31,10:00:00,B,27.24,10,7,46.0,RedBull
13227,1794,3.5,2023-01-31,13:00:00,,0.0,6,7,48.0,Latte
15221,1796,51.75,2023-01-31,14:00:00,B,51.75,10,7,47.0,RedBull
10014,1801,2.5,2023-01-31,17:00:00,,0.0,1,7,28.0,Coffee
11989,1807,3.5,2023-01-31,15:00:00,,0.0,4,7,50.0,Muffin
11503,1813,2.0,2023-01-31,12:00:00,,0.0,3,7,56.0,Tea
16151,1813,89.37,2023-01-31,11:00:00,A,89.37,10,7,56.0,RedBull
15389,1814,79.46,2023-01-31,11:00:00,X,79.46,10,7,54.0,RedBull
16546,1816,41.27,2023-01-31,10:00:00,A,41.27,10,7,52.0,RedBull
18812,1820,34.68,2023-01-31,06:00:00,B,34.68,10,7,36.0,RedBull
13544,1821,3.5,2023-01-31,08:00:00,,0.0,7,7,45.0,Cappuccino
14026,1822,2.5,2023-01-31,18:00:00,,0.0,8,7,19.0,Espresso
13436,1825,3.5,2023-01-31,12:00:00,,0.0,7,7,24.0,Cappuccino
19541,1830,63.87,2023-01-31,20:00:00,B,63.87,10,7,56.0,RedBull
18200,1832,68.6,2023-01-31,12:00:00,X,68.6,10,7,30.0,RedBull
12811,1833,3.5,2023-01-31,15:00:00,,0.0,6,7,18.0,Latte
15409,1841,57.05,2023-01-31,20:00:00,B,57.05,10,7,40.0,RedBull
19167,1842,66.6,2023-01-31,20:00:00,A,66.6,10,7,57.0,RedBull
11724,1844,3.5,2023-01-31,18:00:00,,0.0,4,7,34.0,Muffin
14537,1860,3.0,2023-01-31,18:00:00,,0.0,9,7,61.0,Hot Chocolate
18733,1860,60.7,2023-01-31,06:00:00,X,60.7,10,7,61.0,RedBull
14985,1894,3.0,2023-01-31,18:00:00,,0.0,9,7,42.0,Hot Chocolate
12765,1907,3.0,2023-01-31,10:00:00,,0.0,5,7,31.0,Bagel
15972,1910,60.08,2023-01-31,14:00:00,A,60.08,10,7,26.0,RedBull
12980,1912,3.5,2023-01-31,13:00:00,,0.0,6,7,21.0,Latte
12834,1917,3.5,2023-01-31,12:00:00,,0.0,6,7,29.0,Latte
11158,1922,2.0,2023-01-31,14:00:00,,0.0,3,7,38.0,Tea
19899,1923,34.79,2023-01-31,18:00:00,A,34.79,10,7,28.0,RedBull
12880,1925,3.5,2023-01-31,14:00:00,,0.0,6,7,60.0,Latte
15962,1930,63.93,2023-01-31,13:00:00,B,63.93,10,7,35.0,RedBull
12538,1932,3.0,2023-01-31,08:00:00,,0.0,5,7,25.0,Bagel
17613,1935,36.76,2023-01-31,11:00:00,B,36.76,10,7,39.0,RedBull
18863,1938,28.47,2023-01-31,07:00:00,B,28.47,10,7,64.0,RedBull
18771,1953,55.66,2023-01-31,10:00:00,B,55.66,10,7,36.0,RedBull
14260,1960,2.5,2023-01-31,17:00:00,,0.0,8,7,22.0,Espresso
11179,1989,2.0,2023-01-31,15:00:00,,0.0,3,7,63.0,Tea
16337,1990,34.26,2023-01-31,09:00:00,X,34.26,10,7,24.0,RedBull
18424,1993,46.66,2023-01-31,14:00:00,A,46.66,10,7,32.0,RedBull
19096,1999,80.95,2023-01-31,11:00:00,X,80.95,10,7,,RedBull
29171,2002,55.36,2023-01-31,18:30:00,A,55.36,10,7,24.0,RedBull
27090,2044,60.28,2023-01-31,19:00:00,B,60.28,10,7,25.0,RedBull
20695,2048,3.0,2023-01-31,08:00:00,,0.0,2,7,28.0,Croissant
23726,2049,54.85,2023-01-31,06:00:00,X,54.85,10,7,58.0,RedBull
27128,2051,39.65,2023-01-31,19:00:00,X,39.65,10,7,50.0,RedBull
22319,2052,3.5,2023-01-31,08:00:00,,0.0,7,7,23.0,Cappuccino
25289,2062,41.48,2023-01-31,07:00:00,A,41.48,10,7,60.0,RedBull
26081,2064,2.5,2023-01-31,20:00:00,,0.0,1,7,52.0,Coffee
22189,2068,3.5,2023-01-31,06:00:00,,0.0,7,7,27.0,Cappuccino
24864,2086,78.24,2023-01-31,06:00:00,B,78.24,10,7,38.0,RedBull
28883,2093,3.0,2023-01-31,19:00:00,,0.0,9,7,38.0,Hot Chocolate
20297,2096,2.5,2023-01-31,07:00:00,,0.0,1,7,55.0,Coffee
22750,2105,3.0,2023-01-31,06:00:00,,0.0,9,7,,Hot Chocolate
22815,2128,3.0,2023-01-31,08:00:00,,0.0,9,7,65.0,Hot Chocolate
26023,2134,2.5,2023-01-31,19:00:00,,0.0,1,7,,Coffee
29747,2136,56.25,2023-01-31,19:00:00,X,56.25,10,7,,RedBull
22414,2152,3.5,2023-01-31,07:00:00,,0.0,7,7,41.0,Cappuccino
26362,2155,3.5,2023-01-31,20:00:00,,0.0,4,7,,Muffin
22406,2160,3.5,2023-01-31,08:00:00,,0.0,7,7,,Cappuccino
27446,2163,60.93,2023-01-31,20:00:00,X,60.93,10,7,,RedBull
25612,2172,33.3,2023-01-31,07:00:00,A,33.3,10,7,,RedBull
24371,2173,67.27,2023-01-31,08:00:00,X,67.27,10,7,,RedBull
21869,2176,3.5,2023-01-31,07:00:00,,0.0,6,7,37.0,Latte
25030,2201,55.59,2023-01-31,08:00:00,A,55.59,10,7,27.0,RedBull
29037,2204,69.51,2023-01-31,18:00:00,X,69.51,10,7,63.0,RedBull
29828,2206,27.86,2023-01-31,19:00:00,B,27.86,10,7,41.0,RedBull
26104,2209,3.0,2023-01-31,20:00:00,,0.0,2,7,29.0,Croissant
28712,2213,3.5,2023-01-31,19:00:00,,0.0,7,7,61.0,Cappuccino
29140,2219,34.6,2023-01-31,18:30:00,B,34.6,10,7,14.0,RedBull
27180,2231,77.56,2023-01-31,20:00:00,X,77.56,10,7,,RedBull
27504,2232,34.78,2023-01-31,20:00:00,X,34.78,10,7,,RedBull
23865,2236,46.65,2023-01-31,06:00:00,X,46.65,10,7,29.0,RedBull
26884,2241,3.0,2023-01-31,19:00:00,,0.0,9,7,22.0,Hot Chocolate
29008,2241,59.52,2023-01-31,18:00:00,B,59.52,10,7,22.0,RedBull
29589,2252,80.82,2023-01-31,19:00:00,A,80.82,10,7,22.0,RedBull
25643,2255,33.85,2023-01-31,06:00:00,A,33.85,10,7,56.0,RedBull
25327,2273,50.68,2023-01-31,08:00:00,X,50.68,10,7,27.0,RedBull
20412,2279,3.0,2023-01-31,06:00:00,,0.0,2,7,36.0,Croissant
27063,2283,37.53,2023-01-31,19:00:00,A,37.53,10,7,64.0,RedBull
21165,2293,3.5,2023-01-31,07:00:00,,0.0,4,7,,Muffin
24321,2305,53.16,2023-01-31,08:00:00,A,53.16,10,7,,RedBull
25878,2327,22.74,2023-01-31,08:00:00,A,22.74,10,7,33.0,RedBull
28771,2341,2.5,2023-01-31,18:30:00,,0.0,8,7,59.0,Espresso
21706,2348,3.0,2023-01-31,08:00:00,,0.0,5,7,65.0,Bagel
20596,2373,3.0,2023-01-31,08:00:00,,0.0,2,7,22.0,Croissant
20521,2383,3.0,2023-01-31,07:00:00,,0.0,2,7,50.0,Croissant
23262,2393,64.34,2023-01-31,06:00:00,B,64.34,10,7,65.0,RedBull
28102,2395,3.0,2023-01-31,19:00:00,,0.0,2,7,52.0,Croissant
26773,2398,2.5,2023-01-31,20:00:00,,0.0,8,7,31.0,Espresso
21088,2406,3.5,2023-01-31,06:00:00,,0.0,4,7,57.0,Muffin
27954,2406,28.52,2023-01-31,19:00:00,X,28.52,10,7,57.0,RedBull
23029,2426,3.0,2023-01-31,07:00:00,,0.0,9,7,,Hot Chocolate
23416,2426,69.72,2023-01-31,07:00:00,A,69.72,10,7,,RedBull
24694,2428,45.63,2023-01-31,08:00:00,X,45.63,10,7,,RedBull
28663,2436,3.5,2023-01-31,19:00:00,,0.0,7,7,,Cappuccino
20914,2440,2.0,2023-01-31,08:00:00,,0.0,3,7,40.0,Tea
22354,2457,3.5,2023-01-31,08:00:00,,0.0,7,7,19.0,Cappuccino
28953,2457,3.0,2023-01-31,18:30:00,,0.0,9,7,19.0,Hot Chocolate
29628,2458,45.9,2023-01-31,18:00:00,B,45.9,10,7,61.0,RedBull
25354,2460,47.63,2023-01-31,06:00:00,X,47.63,10,7,40.0,RedBull
26800,2468,2.5,2023-01-31,19:00:00,,0.0,8,7,,Espresso
23002,2470,3.0,2023-01-31,08:00:00,,0.0,9,7,,Hot Chocolate
26462,2479,3.0,2023-01-31,20:00:00,,0.0,5,7,29.0,Bagel
28232,2493,2.0,2023-01-31,18:30:00,,0.0,3,7,24.0,Tea
27681,2533,51.92,2023-01-31,20:00:00,B,51.92,10,7,,RedBull
29971,2535,48.17,2023-01-31,19:00:00,X,48.17,10,7,,RedBull
22516,2547,2.5,2023-01-31,08:00:00,,0.0,8,7,,Espresso
24928,2552,84.82,2023-01-31,06:00:00,A,84.82,10,7,,RedBull
29980,2558,56.42,2023-01-31,18:00:00,A,56.42,10,7,,RedBull
22147,2562,3.5,2023-01-31,08:00:00,,0.0,7,7,,Cappuccino
29996,2563,40.68,2023-01-31,19:00:00,X,40.68,10,7,,RedBull
22682,2581,2.5,2023-01-31,06:00:00,,0.0,8,7,,Espresso
28105,2587,3.0,2023-01-31,18:30:00,,0.0,2,7,,Croissant
29048,2590,36.77,2023-01-31,18:30:00,X,36.77,10,7,,RedBull
20783,2601,2.0,2023-01-31,08:00:00,,0.0,3,7,,Tea
29662,2605,35.11,2023-01-31,19:00:00,B,35.11,10,7,,RedBull
27981,2615,46.0,2023-01-31,20:00:00,X,46.0,10,7,,RedBull
23039,2630,3.0,2023-01-31,08:00:00,,0.0,9,7,,Hot Chocolate
20056,2653,2.5,2023-01-31,08:00:00,,0.0,1,7,,Coffee
29612,2663,31.15,2023-01-31,18:30:00,A,31.15,10,7,,RedBull
24320,2668,28.34,2023-01-31,08:00:00,A,28.34,10,7,,RedBull
21476,2673,3.0,2023-01-31,08:00:00,,0.0,5,7,,Bagel
27207,2685,79.14,2023-01-31,19:00:00,B,79.14,10,7,,RedBull
20971,2686,2.0,2023-01-31,07:00:00,,0.0,3,7,,Tea
24008,2687,52.88,2023-01-31,06:00:00,X,52.88,10,7,,RedBull
32096,2715,61.53,2023-01-31,23:00:00,B,61.53,10,7,,RedBull
31361,2730,42.11,2023-01-31,22:00:00,A,42.11,10,7,,RedBull
30243,2798,3.0,2023-01-31,22:00:00,,0.0,2,7,,Croissant
31900,2828,28.65,2023-01-31,22:00:00,A,28.65,10,7,,RedBull
32196,2835,37.88,2023-01-31,22:00:00,A,37.88,10,7,,RedBull
31255,2871,58.94,2023-01-31,23:00:00,B,58.94,10,7,,RedBull
31206,2872,3.0,2023-01-31,22:00:00,,0.0,9,7,,Hot Chocolate
31366,2888,25.24,2023-01-31,22:00:00,B,25.24,10,7,,RedBull
32400,2890,47.06,2023-01-31,23:00:00,X,47.06,10,7,,RedBull
32305,2914,38.54,2023-01-31,23:00:00,B,38.54,10,7,,RedBull
30881,2920,3.5,2023-01-31,23:00:00,,0.0,7,7,,Cappuccino
32147,2922,49.11,2023-01-31,22:00:00,A,49.11,10,7,,RedBull
31613,2925,45.41,2023-01-31,22:00:00,B,45.41,10,7,,RedBull
31217,2950,3.0,2023-01-31,23:00:00,,0.0,9,7,,Hot Chocolate
31665,2979,72.12,2023-01-31,23:00:00,X,72.12,10,7,,RedBull
30012,2981,2.5,2023-01-31,22:00:00,,0.0,1,7,,Coffee
31484,2982,69.03,2023-01-31,23:00:00,A,69.03,10,7,,RedBull
31414,2984,70.75,2023-01-31,23:00:00,A,70.75,10,7,,RedBull
36271,1004,2.0,2023-02-01,19:00:00,,0.0,3,7,28.0,Tea
41767,1004,3.5,2023-02-01,22:00:00,,0.0,7,7,28.0,Cappuccino
3815,1009,3.5,2023-02-01,06:00:00,,0.0,7,7,60.0,Cappuccino
36608,1010,54.53,2023-02-01,20:00:00,A,54.53,3,7,31.0,Tea
37142,1010,35.15,2023-02-01,22:00:00,X,35.15,3,7,31.0,Tea
38187,1014,3.5,2023-02-01,19:00:00,,0.0,4,7,19.0,Muffin
34228,1017,3.0,2023-02-01,18:00:00,,0.0,2,7,41.0,Croissant
2788,1018,3.5,2023-02-01,09:00:00,,0.0,6,7,22.0,Latte
37395,1021,3.5,2023-02-01,18:00:00,,0.0,4,7,53.0,Muffin
2130,1027,3.5,2023-02-01,12:00:00,,0.0,4,7,37.0,Muffin
41262,1028,26.64,2023-02-01,11:00:00,A,26.64,6,7,60.0,Latte
2133,1030,3.5,2023-02-01,16:00:00,,0.0,4,7,39.0,Muffin
43979,1033,2.5,2023-02-01,14:00:00,,0.0,8,7,59.0,Espresso
8484,1038,61.78,2023-02-01,19:00:00,A,61.78,10,7,63.0,RedBull
7040,1044,46.37,2023-02-01,13:00:00,A,46.37,10,7,25.0,RedBull
36626,1054,2.0,2023-02-01,18:00:00,,0.0,3,7,34.0,Tea
1502,1055,2.0,2023-02-01,08:00:00,,0.0,3,7,48.0,Tea
41078,1057,3.5,2023-02-01,09:00:00,,0.0,6,7,65.0,Latte
32854,1062,2.5,2023-02-01,21:00:00,,0.0,1,7,34.0,Coffee
4787,1067,3.0,2023-02-01,15:00:00,,0.0,9,7,36.0,Hot Chocolate
5642,1067,68.42,2023-02-01,09:00:00,B,68.42,10,7,36.0,RedBull
34820,1067,65.04,2023-02-01,10:00:00,B,65.04,2,7,36.0,Croissant
2055,1069,3.5,2023-02-01,09:00:00,,0.0,4,7,54.0,Muffin
2306,1072,3.0,2023-02-01,20:00:00,,0.0,5,7,36.0,Bagel
42378,1073,56.49,2023-02-01,06:00:00,X,56.49,7,7,44.0,Cappuccino
37682,1074,3.5,2023-02-01,18:00:00,,0.0,4,7,28.0,Muffin
42470,1074,3.5,2023-02-01,08:00:00,,0.0,7,7,28.0,Cappuccino
33392,1075,65.77,2023-02-01,12:00:00,X,65.77,1,7,21.0,Coffee
36449,1080,2.0,2023-02-01,08:00:00,,0.0,3,7,36.0,Tea
550,1086,2.5,2023-02-01,08:00:00,,0.0,1,7,37.0,Coffee
35467,1086,3.0,2023-02-01,17:00:00,,0.0,2,7,37.0,Croissant
5649,1088,50.85,2023-02-01,10:00:00,B,50.85,10,7,23.0,RedBull
41204,1090,32.95,2023-02-01,19:00:00,A,32.95,6,7,46.0,Latte
42435,1091,3.5,2023-02-01,06:00:00,,0.0,7,7,52.0,Cappuccino
37801,1092,71.46,2023-02-01,06:00:00,X,71.46,4,7,61.0,Muffin
43986,1092,2.5,2023-02-01,07:00:00,,0.0,8,7,61.0,Espresso
8402,1093,28.26,2023-02-01,11:00:00,A,28.26,10,7,63.0,RedBull
36476,1097,45.28,2023-02-01,11:00:00,A,45.28,3,7,53.0,Tea
452,1100,2.5,2023-02-01,12:00:00,,0.0,1,7,39.0,Coffee
33465,1103,2.5,2023-02-01,08:00:00,,0.0,1,7,55.0,Coffee
6802,1109,50.75,2023-02-01,11:00:00,X,50.75,10,7,36.0,RedBull
33065,1109,78.2,2023-02-01,09:00:00,A,78.2,1,7,36.0,Coffee
8606,1111,27.94,2023-02-01,16:00:00,A,27.94,10,7,41.0,RedBull
9405,1111,69.2,2023-02-01,16:00:00,B,69.2,10,7,41.0,RedBull
36231,1113,2.0,2023-02-01,17:00:00,,0.0,3,7,45.0,Tea
5447,1116,52.43,2023-02-01,06:00:00,A,52.43,10,7,18.0,RedBull
4490,1117,3.0,2023-02-01,19:00:00,,0.0,9,7,62.0,Hot Chocolate
8794,1124,56.95,2023-02-01,11:00:00,X,56.95,10,7,53.0,RedBull
39956,1125,55.31,2023-02-01,08:00:00,X,55.31,5,7,61.0,Bagel
41458,1126,3.5,2023-02-01,11:00:00,,0.0,6,7,42.0,Latte
42595,1128,3.5,2023-02-01,16:00:00,,0.0,7,7,50.0,Cappuccino
1969,1130,3.5,2023-02-01,07:00:00,,0.0,4,7,31.0,Muffin
41287,1133,3.5,2023-02-01,18:00:00,,0.0,6,7,57.0,Latte
5852,1135,61.78,2023-02-01,15:00:00,X,61.78,10,7,44.0,RedBull
33545,1139,73.24,2023-02-01,11:00:00,X,73.24,1,7,61.0,Coffee
43317,1139,53.73,2023-02-01,19:00:00,B,53.73,8,7,61.0,Espresso
33490,1141,53.68,2023-02-01,16:00:00,X,53.68,1,7,34.0,Coffee
37378,1141,53.36,2023-02-01,22:00:00,A,53.36,4,7,34.0,Muffin
44155,1141,2.5,2023-02-01,13:00:00,,0.0,8,7,34.0,Espresso
2006,1142,3.5,2023-02-01,15:00:00,,0.0,4,7,23.0,Muffin
39886,1142,32.86,2023-02-01,16:00:00,A,32.86,5,7,23.0,Bagel
43936,1142,2.5,2023-02-01,13:00:00,,0.0,8,7,23.0,Espresso
37416,1143,3.5,2023-02-01,10:00:00,,0.0,4,7,28.0,Muffin
42025,1147,3.5,2023-02-01,07:00:00,,0.0,7,7,41.0,Cappuccino
39156,1157,3.0,2023-02-01,12:00:00,,0.0,5,7,44.0,Bagel
32898,1162,2.5,2023-02-01,14:00:00,,0.0,1,7,52.0,Coffee
115,1167,2.5,2023-02-01,06:00:00,,0.0,1,7,37.0,Coffee
37078,1173,2.0,2023-02-01,22:00:00,,0.0,3,7,57.0,Tea
40433,1177,3.5,2023-02-01,10:00:00,,0.0,6,7,63.0,Latte
39272,1183,3.0,2023-02-01,07:00:00,,0.0,5,7,20.0,Bagel
39482,1185,46.27,2023-02-01,17:00:00,B,46.27,5,7,45.0,Bagel
38228,1187,77.92,2023-02-01,19:00:00,A,77.92,4,7,23.0,Muffin
39190,1190,3.0,2023-02-01,17:00:00,,0.0,5,7,55.0,Bagel
33548,1191,32.73,2023-02-01,06:00:00,X,32.73,1,7,36.0,Coffee
5186,1195,51.19,2023-02-01,17:00:00,X,51.19,10,7,20.0,RedBull
41676,1199,3.5,2023-02-01,11:00:00,,0.0,7,7,40.0,Cappuccino
34262,1200,47.95,2023-02-01,14:00:00,B,47.95,2,7,41.0,Croissant
43045,1203,37.83,2023-02-01,12:00:00,B,37.83,8,7,40.0,Espresso
4301,1207,2.5,2023-02-01,19:00:00,,0.0,8,7,44.0,Espresso
8627,1207,34.1,2023-02-01,17:00:00,A,34.1,10,7,44.0,RedBull
4060,1208,2.5,2023-02-01,12:00:00,,0.0,8,7,19.0,Espresso
9493,1217,55.24,2023-02-01,12:00:00,X,55.24,10,7,19.0,RedBull
4315,1218,2.5,2023-02-01,06:00:00,,0.0,8,7,18.0,Espresso
4874,1220,3.0,2023-02-01,14:00:00,,0.0,9,7,55.0,Hot Chocolate
41375,1223,3.5,2023-02-01,22:00:00,,0.0,6,7,35.0,Latte
43244,1223,2.5,2023-02-01,14:00:00,,0.0,8,7,35.0,Espresso
44420,1225,2.5,2023-02-01,12:00:00,,0.0,8,7,41.0,Espresso
207,1226,2.5,2023-02-01,20:00:00,,0.0,1,7,27.0,Coffee
2703,1227,3.0,2023-02-01,12:00:00,,0.0,5,7,53.0,Bagel
352,1228,2.5,2023-02-01,17:00:00,,0.0,1,7,20.0,Coffee
39616,1228,3.0,2023-02-01,17:00:00,,0.0,5,7,20.0,Bagel
5807,1229,32.46,2023-02-01,14:00:00,A,32.46,10,7,38.0,RedBull
36974,1231,28.99,2023-02-01,10:00:00,X,28.99,3,7,18.0,Tea
34988,1233,37.18,2023-02-01,18:00:00,B,37.18,2,7,44.0,Croissant
41180,1239,3.5,2023-02-01,08:00:00,,0.0,6,7,29.0,Latte
33010,1240,2.5,2023-02-01,12:00:00,,0.0,1,7,59.0,Coffee
37171,1244,3.5,2023-02-01,13:00:00,,0.0,4,7,55.0,Muffin
34103,1253,3.0,2023-02-01,13:00:00,,0.0,2,7,41.0,Croissant
43504,1253,34.14,2023-02-01,10:00:00,A,34.14,8,7,41.0,Espresso
8003,1254,58.47,2023-02-01,12:00:00,A,58.47,10,7,56.0,RedBull
5992,1255,25.52,2023-02-01,12:00:00,X,25.52,10,7,35.0,RedBull
9606,1255,69.62,2023-02-01,15:00:00,X,69.62,10,7,35.0,RedBull
33664,1255,78.52,2023-02-01,06:00:00,B,78.52,1,7,35.0,Coffee
3630,1259,3.5,2023-02-01,20:00:00,,0.0,7,7,60.0,Cappuccino
35508,1259,3.0,2023-02-01,09:00:00,,0.0,2,7,60.0,Croissant
5631,1261,29.95,2023-02-01,08:00:00,X,29.95,10,7,36.0,RedBull
38788,1262,3.0,2023-02-01,19:00:00,,0.0,5,7,49.0,Bagel
39236,1264,63.77,2023-02-01,20:00:00,A,63.77,5,7,37.0,Bagel
34366,1271,54.55,2023-02-01,07:00:00,B,54.55,2,7,45.0,Croissant
42309,1271,3.5,2023-02-01,07:00:00,,0.0,7,7,45.0,Cappuccino
33686,1276,36.79,2023-02-01,21:00:00,B,36.79,1,7,49.0,Coffee
44205,1278,2.5,2023-02-01,20:00:00,,0.0,8,7,51.0,Espresso
5425,1283,34.72,2023-02-01,07:00:00,B,34.72,10,7,25.0,RedBull
6360,1283,28.01,2023-02-01,19:00:00,X,28.01,10,7,25.0,RedBull
38580,1284,26.68,2023-02-01,18:00:00,A,26.68,4,7,40.0,Muffin
9662,1285,43.16,2023-02-01,19:00:00,B,43.16,10,7,36.0,RedBull
2939,1286,3.5,2023-02-01,15:00:00,,0.0,6,7,35.0,Latte
4148,1287,2.5,2023-02-01,10:00:00,,0.0,8,7,40.0,Espresso
33328,1287,31.85,2023-02-01,14:00:00,X,31.85,1,7,40.0,Coffee
423,1288,2.5,2023-02-01,17:00:00,,0.0,1,7,52.0,Coffee
2646,1291,3.0,2023-02-01,14:00:00,,0.0,5,7,42.0,Bagel
33486,1306,38.28,2023-02-01,09:00:00,B,38.28,1,7,41.0,Coffee
33902,1308,2.5,2023-02-01,17:00:00,,0.0,1,7,29.0,Coffee
2894,1312,3.5,2023-02-01,14:00:00,,0.0,6,7,20.0,Latte
8105,1313,64.14,2023-02-01,08:00:00,B,64.14,10,7,44.0,RedBull
39431,1321,3.0,2023-02-01,12:00:00,,0.0,5,7,43.0,Bagel
35400,1324,63.89,2023-02-01,13:00:00,A,63.89,2,7,45.0,Croissant
268,1327,2.5,2023-02-01,12:00:00,,0.0,1,7,35.0,Coffee
43704,1328,2.5,2023-02-01,18:00:00,,0.0,8,7,36.0,Espresso
7801,1330,40.45,2023-02-01,15:00:00,A,40.45,10,7,45.0,RedBull
4267,1336,2.5,2023-02-01,12:00:00,,0.0,8,7,24.0,Espresso
9932,1341,45.38,2023-02-01,19:00:00,B,45.38,10,7,43.0,RedBull
2127,1342,3.5,2023-02-01,20:00:00,,0.0,4,7,55.0,Muffin
33400,1343,57.11,2023-02-01,15:00:00,A,57.11,1,7,58.0,Coffee
44375,1347,2.5,2023-02-01,19:00:00,,0.0,8,7,44.0,Espresso
35740,1348,50.59,2023-02-01,06:00:00,A,50.59,3,7,24.0,Tea
34120,1350,3.0,2023-02-01,07:00:00,,0.0,2,7,46.0,Croissant
33716,1357,65.12,2023-02-01,22:00:00,A,65.12,1,7,35.0,Coffee
2112,1362,3.5,2023-02-01,17:00:00,,0.0,4,7,22.0,Muffin
8978,1364,38.75,2023-02-01,07:00:00,B,38.75,10,7,39.0,RedBull
40404,1364,3.5,2023-02-01,19:00:00,,0.0,6,7,39.0,Latte
37337,1366,45.37,2023-02-01,13:00:00,X,45.37,4,7,53.0,Muffin
35469,1370,60.6,2023-02-01,11:00:00,X,60.6,2,7,64.0,Croissant
9456,1378,42.08,2023-02-01,06:00:00,X,42.08,10,7,39.0,RedBull
9031,1381,66.71,2023-02-01,13:00:00,X,66.71,10,7,46.0,RedBull
41032,1381,58.8,2023-02-01,20:00:00,X,58.8,6,7,46.0,Latte
42067,1381,71.8,2023-02-01,12:00:00,B,71.8,7,7,46.0,Cappuccino
4824,1384,3.0,2023-02-01,18:00:00,,0.0,9,7,40.0,Hot Chocolate
7111,1386,55.65,2023-02-01,07:00:00,X,55.65,10,7,19.0,RedBull
43614,1386,2.5,2023-02-01,20:00:00,,0.0,8,7,19.0,Espresso
7126,1388,75.4,2023-02-01,08:00:00,X,75.4,10,7,42.0,RedBull
